customer_id,country,state,city,zip_code,lat_long,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn_value,churn_score,cltv,churn_reason,customer_type,cltv_type
2716-GFZOR,United States,California,Raymond,93653,"37.252057, -119.95783",37.252057,-119.95783,Male,No,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,0,42,2358,,Loyal,Low
3724-UCSHY,United States,California,Reedley,93654,"36.636638, -119.421842",36.636638,-119.421842,Male,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,122.9,0,25,3072,,New,Low
8626-XHBIE,United States,California,Riverdale,93656,"36.452211, -119.94575",36.452211,-119.94575,Male,No,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.8,1424.2,0,79,4262,,Loyal,Medium
3192-LNKRK,United States,California,San Joaquin,93660,"36.600193, -120.153393",36.600193,-120.153393,Male,No,Yes,Yes,34,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.05,2909.95,0,67,3476,,Established,Low
4439-YRNVD,United States,California,Selma,93662,"36.545322, -119.642281",36.545322,-119.642281,Female,No,No,No,10,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,36.25,374.0,0,24,4571,,New,Medium
2208-UGTGR,United States,California,Sultana,93666,"36.545353, -119.338535",36.545353,-119.338535,Male,No,No,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.6,5581.05,0,58,5601,,Loyal,High
3005-TYFRD,United States,California,Tollhouse,93667,"36.993666, -119.348267",36.993666,-119.348267,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,0,46,4768,,Loyal,Medium
8670-MEFCP,United States,California,Tranquillity,93668,"36.635661, -120.288644",36.635661,-120.288644,Female,No,Yes,Yes,36,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,0,77,3570,,Established,Low
3079-BCHLN,United States,California,Wishon,93669,"37.287758, -119.548156",37.287758,-119.548156,Male,No,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,942.95,0,70,5394,,Loyal,High
7777-UNYHB,United States,California,Traver,93673,"36.456091, -119.486225",36.456091,-119.486225,Female,No,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.1,232.4,0,21,2360,,New,Low
7278-CKDNC,United States,California,Fresno,93701,"36.749403, -119.787574",36.749403,-119.787574,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,0,40,4422,,Established,Medium
8450-UYIBU,United States,California,Fresno,93703,"36.768774, -119.762633",36.768774,-119.762633,Female,Yes,No,No,35,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.85,1434.6,0,60,2030,,Established,Low
2969-VAPYH,United States,California,Fresno,93704,"36.799648, -119.801247",36.799648,-119.801247,Female,No,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),60.5,3870.0,0,48,4363,,Loyal,Medium
7181-OQCUT,United States,California,Fresno,93706,"36.654614, -119.903674",36.654614,-119.903674,Male,No,No,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,103.85,2215.0,0,77,4520,,Established,Medium
8474-UMLNT,United States,California,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,Female,No,No,No,13,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,0,30,4115,,Established,Medium
3836-FZSDJ,United States,California,Fresno,93720,"36.878709, -119.7645",36.878709,-119.7645,Male,Yes,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.85,1901.0,0,53,4367,,Loyal,Medium
9142-XMYJH,United States,California,Fresno,93721,"36.732694, -119.783786",36.732694,-119.783786,Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.35,601.6,0,49,5227,,Established,High
0187-QSXOE,United States,California,Fresno,93725,"36.623632, -119.741322",36.623632,-119.741322,Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.0,605.45,0,36,5711,,New,High
7733-UDMTP,United States,California,Fresno,93726,"36.793601, -119.761131",36.793601,-119.761131,Female,Yes,No,No,57,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.0,3094.05,0,76,4622,,Loyal,Medium
2649-HWLYB,United States,California,Fresno,93727,"36.751489, -119.68072",36.751489,-119.68072,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.15,4929.55,0,46,6177,,Loyal,High
5214-CHIWJ,United States,California,Fresno,93728,"36.757345, -119.818274",36.757345,-119.818274,Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.3,595.05,0,71,3159,,Established,Low
6904-JLBGY,United States,California,Salinas,93905,"36.667794, -121.601306",36.667794,-121.601306,Female,Yes,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,0,71,4008,,Loyal,Medium
2465-BLLEU,United States,California,Salinas,93906,"36.722898, -121.633648",36.722898,-121.633648,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.75,19.75,0,33,4441,,New,Medium
1685-VAYJF,United States,California,Salinas,93907,"36.77462, -121.664714",36.77462,-121.664714,Male,No,No,No,11,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),45.2,492.0,0,39,5253,,New,High
8874-EJNSR,United States,California,Salinas,93908,"36.624338, -121.615669",36.624338,-121.615669,Male,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.2,987.95,0,65,5453,,Loyal,High
6917-YACBP,United States,California,Big Sur,93920,"36.092975, -121.549826",36.092975,-121.549826,Female,Yes,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.75,5496.9,0,70,5170,,Loyal,High
5049-MUBWG,United States,California,Carmel By The Sea,93921,"36.554618, -121.922239",36.554618,-121.922239,Male,No,No,No,26,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),75.0,1908.35,0,79,4705,,Established,Medium
4223-WOZCM,United States,California,Carmel,93923,"36.460611, -121.852507",36.460611,-121.852507,Male,Yes,No,No,2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.95,107.1,0,78,5251,,New,High
0769-MURVM,United States,California,Carmel Valley,93924,"36.414611, -121.6386",36.414611,-121.6386,Female,No,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),65.7,4575.35,0,52,6187,,Loyal,High
9253-VIFJQ,United States,California,Chualar,93925,"36.596271, -121.442274",36.596271,-121.442274,Male,No,Yes,No,65,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),67.05,4309.55,0,52,5224,,Loyal,High
7030-FZTFM,United States,California,Gonzales,93926,"36.52588, -121.396719",36.52588,-121.396719,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),110.9,7922.75,0,27,6444,,Loyal,High
9741-YLNTD,United States,California,Greenfield,93927,"36.248708, -121.386617",36.248708,-121.386617,Male,No,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,0,47,2684,,New,Low
5917-RYRMG,United States,California,Jolon,93928,"35.930782, -121.189757",35.930782,-121.189757,Male,Yes,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,587.7,0,78,3836,,Established,Low
5120-ZBLAI,United States,California,King City,93930,"36.220761, -120.980777",36.220761,-120.980777,Female,No,Yes,No,50,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,0,75,6144,,Loyal,High
1194-BHJYC,United States,California,Lockwood,93932,"35.989792, -121.055933",35.989792,-121.055933,Male,No,Yes,No,61,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,62.15,3778.85,0,59,6427,,Loyal,High
0906-QVPMS,United States,California,Monterey,93940,"36.362741, -121.869685",36.362741,-121.869685,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),115.15,8349.45,0,26,5398,,Loyal,High
1905-OEILC,United States,California,Pebble Beach,93953,"36.587497, -121.944815",36.587497,-121.944815,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,19.5,0,33,3107,,New,Low
7858-GTZSP,United States,California,San Lucas,93954,"36.125529, -120.864443",36.125529,-120.864443,Female,No,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,0,71,2061,,New,Low
6248-BSHKG,United States,California,Soledad,93960,"36.414216, -121.360597",36.414216,-121.360597,Male,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.4,1226.45,0,77,5897,,Loyal,High
4685-TFLLS,United States,California,Spreckels,93962,"36.624641, -121.647195",36.624641,-121.647195,Male,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,342.3,0,74,4808,,Established,Medium
3470-BTGQO,United States,California,Belmont,94002,"37.509366, -122.306132",37.509366,-122.306132,Male,No,No,Yes,21,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,985.05,0,39,5731,,Established,High
1209-VFFOC,United States,California,Brisbane,94005,"37.684694, -122.40712",37.684694,-122.40712,Male,No,Yes,Yes,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,56.4,3948.45,0,59,4556,,Loyal,Medium
8224-DWCKX,United States,California,Burlingame,94010,"37.57028, -122.365778",37.57028,-122.365778,Male,Yes,No,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.3,828.05,0,38,5159,,New,High
4553-DVPZG,United States,California,Daly City,94015,"37.680844, -122.48131",37.680844,-122.48131,Female,No,Yes,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,0,77,5049,,Loyal,Medium
6917-IAYHD,United States,California,La Honda,94020,"37.285677, -122.224165",37.285677,-122.224165,Male,No,No,Yes,1,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,33.6,33.6,0,27,4369,,New,Medium
8620-RJPZN,United States,California,Los Altos,94022,"37.349546, -122.134356",37.349546,-122.134356,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.7,20.7,0,68,3061,,New,Low
7572-KPVKK,United States,California,Los Altos,94024,"37.352911, -122.093002",37.352911,-122.093002,Male,No,No,Yes,62,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,104.05,6590.5,0,33,5900,,Loyal,High
2642-MAWLJ,United States,California,Menlo Park,94025,"37.449551, -122.183762",37.449551,-122.183762,Female,No,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.25,717.95,0,57,5272,,Established,High
7103-ZGVNT,United States,California,Portola Valley,94028,"37.369709, -122.215844",37.369709,-122.215844,Female,No,Yes,Yes,69,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),73.7,4885.85,0,78,4268,,Loyal,Medium
2027-WKXMW,United States,California,Montara,94037,"37.540582, -122.509594",37.540582,-122.509594,Female,No,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,0,20,4582,,Loyal,Medium
7137-NAXML,United States,California,Moss Beach,94038,"37.515556, -122.502311",37.515556,-122.502311,Male,No,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.15,405.6,0,63,4402,,Established,Medium
2428-ZMCTB,United States,California,Mountain View,94040,"37.380662, -122.086022",37.380662,-122.086022,Male,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.75,208.25,0,62,3926,,New,Low
2961-VNFKL,United States,California,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299,Female,No,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.95,1801.9,0,23,5072,,Loyal,Medium
1768-HNVGJ,United States,California,Mountain View,94043,"37.419725, -122.062947",37.419725,-122.062947,Female,Yes,No,No,45,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.05,3062.45,0,43,4223,,Loyal,Medium
6963-KQYQB,United States,California,Pacifica,94044,"37.573633, -122.455167",37.573633,-122.455167,Female,No,Yes,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.05,1764.75,0,32,4722,,Loyal,Medium
5934-RMPOV,United States,California,Pescadero,94060,"37.22565, -122.297533",37.22565,-122.297533,Female,No,No,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,1816.75,0,79,4240,,Established,Medium
1207-BLKSA,United States,California,Redwood City,94061,"37.461251, -122.235414",37.461251,-122.235414,Female,No,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.05,1255.1,0,34,4922,,Loyal,Medium
8316-BBQAY,United States,California,Redwood City,94063,"37.499411, -122.196318",37.499411,-122.196318,Female,No,No,No,65,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),59.95,3921.1,0,74,6251,,Loyal,High
1166-PQLGG,United States,California,Redwood City,94065,"37.527497, -122.230941",37.527497,-122.230941,Female,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,1463.45,0,68,4424,,Loyal,Medium
3146-JTQHR,United States,California,San Bruno,94066,"37.624436, -122.430661",37.624436,-122.430661,Male,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,189.45,0,57,3778,,New,Low
4291-YZODP,United States,California,San Carlos,94070,"37.497915, -122.267361",37.497915,-122.267361,Female,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.05,96.8,0,62,3810,,New,Low
4395-PZMSN,United States,California,San Gregorio,94074,"37.331762, -122.341444",37.331762,-122.341444,Male,Yes,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.55,408.5,0,48,2850,,New,Low
6427-FEFIG,United States,California,South San Francisco,94080,"37.654436, -122.426468",37.654436,-122.426468,Female,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),78.6,1846.65,0,30,2939,,Established,Low
0017-IUDMW,United States,California,Sunnyvale,94086,"37.378541, -122.020456",37.378541,-122.020456,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.8,8456.75,0,52,6252,,Loyal,High
8706-HRADD,United States,California,Sunnyvale,94087,"37.3511, -122.037311",37.3511,-122.037311,Male,No,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,43.55,1011.5,0,63,5808,,Established,High
9955-QOPOY,United States,California,Sunnyvale,94089,"37.421633, -122.009613",37.421633,-122.009613,Male,No,Yes,No,69,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.8,4263.4,0,63,5683,,Loyal,High
4385-ZKVNW,United States,California,San Francisco,94102,"37.7795, -122.419233",37.7795,-122.419233,Male,No,Yes,Yes,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,0,21,4412,,Loyal,Medium
5446-DKWYW,United States,California,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287,Female,Yes,Yes,Yes,61,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,65.2,3965.05,0,30,6238,,Loyal,High
9031-ZVQPT,United States,California,San Francisco,94109,"37.794487, -122.42227",37.794487,-122.42227,Male,No,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,108.2,7840.6,0,57,4773,,Loyal,Medium
2990-IAJSV,United States,California,San Francisco,94110,"37.750021, -122.415201",37.750021,-122.415201,Male,No,No,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6632.75,0,68,4200,,Loyal,Medium
8107-KNCIM,United States,California,San Francisco,94111,"37.801776, -122.402293",37.801776,-122.402293,Male,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.1,1013.35,0,66,3771,,Established,Low
9027-YFHQJ,United States,California,San Francisco,94112,"37.720498, -122.443119",37.720498,-122.443119,Male,No,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,0,54,4868,,New,Medium
5176-LDKUH,United States,California,San Francisco,94114,"37.758085, -122.434801",37.758085,-122.434801,Female,No,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,0,75,3345,,Loyal,Low
4644-OBGFZ,United States,California,San Francisco,94115,"37.786031, -122.437301",37.786031,-122.437301,Male,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,0,64,5067,,Loyal,Medium
